0.0,0.0,1.0
0.01643836,0.370340582346,0.99993918024
0.03287671,0.389326938047,0.999872134699
0.05205479,0.394385996997,0.99979492636
0.07123288,0.39377286623,0.999719819285
0.09589041,0.394160470481,0.999622481139
0.18356164,0.403683128637,0.999260013364
0.2630137,0.408133936569,0.998928220393
0.34794521,0.413859289989,0.998562518456
0.43287671,0.42556865318,0.998161461759
0.50958904,0.437352485175,0.997776209232
0.76164384,0.459110740808,0.99651331141
1.01369863,0.478442923096,0.995167536596
1.50958904,0.510145523239,0.992338206454
2.01369863,0.536295527635,0.989273026381
3.01369863,0.585557787647,0.982533180734
4.02191781,0.63688382987,0.974750004806
5.01917808,0.699467020108,0.965560761139
6.01643836,0.756200326236,0.95560509499
7.01643836,0.819327313621,0.944244479722
8.01917808,0.86732369145,0.932951693236
9.02465753,0.916621162105,0.920781110223
10.02465753,0.967273077203,0.907799185984
12.02191781,1.05369816134,0.881313208024
15.02739726,1.15049171203,0.841647843336
20.03287671,1.25559491359,0.778220391747
25.03013699,1.30345298837,0.722384656534
30.03287671,1.32789587131,0.672006523356
40.04109589,1.37278494034,0.578220353875
