0.0,0.0
0.01643836,0.370340582346
0.03287671,0.389326938047
0.05205479,0.394385996997
0.07123288,0.39377286623
0.09589041,0.394160470481
0.18356164,0.403683128637
0.2630137,0.408133936569
0.34794521,0.413859289989
0.43287671,0.42556865318
0.50958904,0.437352485175
0.76164384,0.459110740808
1.01369863,0.478442923096
1.50958904,0.510145523239
2.01369863,0.536295527635
3.01369863,0.585557787647
4.02191781,0.63688382987
5.01917808,0.699467020108
6.01643836,0.756200326236
7.01643836,0.819327313621
8.01917808,0.86732369145
9.02465753,0.916621162105
10.02465753,0.967273077203
12.02191781,1.05369816134
15.02739726,1.15049171203
20.03287671,1.25559491359
25.03013699,1.30345298837
30.03287671,1.32789587131
40.04109589,1.37278494034
